fips,PST045212,PST040210,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
02016,5547,5561,-0.3,5561,3.7,13.5,4.5,32.7,41.0,6.8,14.6,30.5,2.4,4.7,14.4,29.9,79.2,32.6,47.6,78.9,11.1,474,5.9,1881,38.3,36.6,193800,1255,2.41,31188,75179,11.7,123,4609,-3.7,263,285,0.0,0.0,0.0,0.0,0.0,26.3,634809,62073,46785,9823,14684,1,4390.28,1.3
02020,298610,291826,2.3,291826,7.4,25.1,8.1,49.1,67.0,6.2,8.1,8.7,2.2,7.8,8.2,61.2,77.9,9.1,16.8,92.1,32.3,30874,18.6,113467,61.4,34.8,276200,105123,2.66,35580,75485,7.8,8428,144136,-0.6,19188,26726,2.5,5.7,5.3,0.0,3.1,30.2,0,2914025,4482714,16096,933301,532,1704.68,171.2
02050,17746,17013,4.3,17013,11.0,36.2,6.3,48.2,12.4,0.7,81.5,1.0,0.2,4.3,1.4,11.7,83.8,0.9,68.0,79.2,12.5,788,7.1,5962,64.4,12.7,171100,4295,3.87,18392,52063,19.8,238,3188,-6.2,1169,1238,0.0,54.7,0.0,0.0,0.0,20.8,0,3454,96755,5658,4091,2,40570.00,0.4
02060,991,997,-0.6,997,5.5,23.0,9.4,45.5,47.8,0.2,33.1,0.9,0.3,17.7,3.0,46.1,75.7,0.9,4.4,91.2,19.6,96,10.3,964,55.0,11.9,172300,424,2.44,35981,80000,6.0,63,534,67.4,274,250,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12785,12823,13278,0,503.84,2.0
02068,1875,1826,2.7,1826,5.7,20.7,7.7,45.2,89.9,0.9,3.7,1.0,0.1,4.4,3.2,87.3,84.8,8.5,9.8,90.8,24.2,183,13.2,1821,67.1,10.9,179500,699,2.12,38804,82898,9.1,102,0,0.0,170,316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11046,6120,37099,0,12751.41,0.1
02070,5034,4847,3.9,4847,11.0,32.7,7.8,48.4,18.7,0.3,70.9,0.7,0.1,9.4,2.2,17.9,84.2,1.7,36.3,82.4,19.2,223,9.1,2427,56.8,14.9,182500,1369,3.50,22603,57681,19.7,103,1273,1.8,850,789,0.0,58.3,0.0,0.0,0.0,9.1,0,0,42742,8612,7197,0,18568.78,0.3
02090,100272,97581,2.8,97581,7.8,24.7,7.1,46.8,77.7,5.3,7.2,2.9,0.4,6.4,6.8,72.5,73.8,5.3,10.1,93.0,27.7,11584,18.3,42740,59.2,25.2,212800,35583,2.61,31532,68922,7.8,2455,26951,-0.8,5204,6481,2.0,3.8,3.4,0.0,2.3,32.5,0,0,1574267,16072,221600,46,7338.21,13.3
02100,2552,2508,1.8,2508,4.8,19.0,15.3,48.8,83.2,0.5,9.5,0.9,0.0,5.8,2.2,81.8,86.4,3.6,4.2,95.0,31.6,297,12.3,1656,68.4,14.6,173800,1176,2.12,30090,51667,5.9,133,604,-5.8,401,489,0.0,0.0,0.0,0.0,0.0,37.2,0,0,16185,6991,6351,3,2318.60,1.1
02105,2129,2150,-1.0,2150,5.5,19.7,14.8,46.4,49.0,0.5,39.8,0.6,0.1,10.1,3.4,47.9,88.4,4.7,17.6,90.1,27.9,207,10.1,1766,62.5,7.0,208200,966,2.05,28398,49545,15.0,184,528,-9.9,452,718,0.0,0.0,0.0,0.0,0.0,20.8,0,0,52012,23610,20660,19,7524.92,0.3
02110,32556,31275,4.1,31275,6.2,22.6,9.3,49.1,70.6,1.3,11.6,6.2,0.9,9.4,5.8,66.6,79.9,6.0,10.2,95.9,36.4,2704,15.2,13077,64.5,32.9,299100,12379,2.46,37294,77465,6.3,1112,10848,1.2,2584,3500,1.0,5.2,3.6,0.0,0.0,26.5,0,0,465334,15235,86874,54,2701.93,11.6
02122,56900,55400,2.7,55400,6.3,22.9,12.7,47.7,84.9,0.7,7.3,1.3,0.3,5.5,3.3,82.3,83.2,3.2,9.1,92.4,23.1,5776,18.3,31308,73.5,11.6,200000,22390,2.36,30256,59256,9.1,1993,13712,0.5,6206,8698,0.0,0.0,0.9,0.0,0.0,0.0,0,193745,666923,12527,131217,73,16075.33,3.4
02130,13779,13477,2.2,13477,6.5,23.3,10.9,48.4,67.8,0.9,14.2,7.6,0.3,9.3,4.6,64.8,79.9,7.1,10.6,93.0,24.6,1252,13.3,6106,57.3,40.4,254900,5479,2.34,29998,57243,9.6,580,4805,1.1,1319,1472,0.0,2.4,3.0,0.0,0.0,16.4,0,0,268880,20488,45557,23,4858.41,2.8
02150,14239,13592,4.8,13592,8.1,27.0,7.4,46.3,57.6,1.4,13.2,20.0,0.8,6.9,7.9,51.9,76.1,15.2,22.8,91.2,24.5,1082,10.4,5270,53.7,28.6,214000,4445,2.87,26720,66326,11.4,482,4722,1.7,1593,1847,0.0,21.5,0.0,0.0,8.8,0.0,0,0,108173,8274,26252,19,6549.58,2.1
02164,1654,1631,1.4,1631,9.0,29.6,8.3,46.4,23.2,0.8,65.2,0.5,0.3,10.1,2.5,22.2,89.6,1.2,13.7,86.5,19.8,82,6.1,1494,62.1,4.2,157600,562,2.74,21210,51429,21.0,53,167,5.0,307,371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23652.01,0.1
02170,93925,88995,5.5,88995,7.3,27.9,8.7,48.3,84.8,1.2,5.8,1.4,0.3,6.4,4.1,81.7,84.0,3.7,6.8,92.3,20.9,9538,32.6,43242,78.7,10.9,216500,30609,2.79,29292,70343,9.7,1938,15571,3.4,6278,7646,0.0,4.1,1.0,0.0,0.0,25.7,0,136960,853888,10362,113679,43,24607.90,3.6
02180,9915,9492,4.5,9492,11.4,34.3,6.9,46.9,17.6,0.5,74.3,1.2,0.1,6.3,1.4,17.0,83.3,2.1,28.1,83.8,15.7,663,6.0,4051,52.9,18.9,144200,2756,3.33,20325,52435,25.0,163,1935,-16.2,515,629,0.0,45.2,0.0,0.0,0.0,0.0,0,0,63167,6785,10198,44,22961.76,0.4
02185,9643,9430,2.3,9430,8.0,24.6,4.7,37.6,34.1,1.2,52.9,4.9,1.5,5.4,2.9,32.6,82.6,1.9,38.2,82.9,17.6,570,8.0,2482,44.5,26.9,137500,1966,4.03,35423,76667,10.6,137,2833,3.5,239,263,0.0,11.4,0.0,0.0,0.0,11.8,0,135221,70105,10574,56347,43,88695.41,0.1
02188,7810,7523,3.8,7523,12.6,36.2,6.5,46.3,12.1,0.7,80.2,0.7,0.2,6.1,1.1,11.5,80.5,1.9,36.0,79.5,12.2,458,7.5,2730,54.4,18.4,131100,1797,3.90,21751,59893,19.6,73,1713,-4.5,220,189,0.0,51.9,0.0,0.0,0.0,39.7,0,0,41576,5599,0,1,35572.58,0.2
02195,3844,3819,0.7,3815,6.3,22.5,12.3,48.3,71.0,0.7,16.9,2.9,0.3,8.4,4.8,67.3,87.2,5.7,11.4,94.6,24.2,394,8.4,1980,76.3,12.3,182200,1564,2.32,31279,64216,8.9,243,1794,-3.4,1152,1395,0.0,0.0,0.0,0.0,0.0,22.2,128982,20426,68451,17606,8300,7,3281.98,1.2
02198,5751,5559,3.5,5559,7.4,24.9,10.5,45.6,49.8,0.4,39.9,0.7,0.4,8.8,2.8,48.3,80.9,1.8,5.0,88.6,16.1,532,14.2,2965,68.0,9.2,145000,2351,2.31,24902,45513,14.4,138,743,7.5,584,905,0.0,15.8,0.0,0.0,0.0,9.1,0,0,41561,7514,10917,0,3922.87,1.4
02220,9046,8881,1.9,8881,6.7,22.5,12.7,49.8,67.1,0.9,16.5,5.8,0.4,9.4,5.5,63.9,79.5,6.7,11.7,92.9,34.7,835,10.9,4125,53.6,26.0,315200,3632,2.35,32451,69798,6.9,388,2978,-3.8,1307,1938,0.0,12.8,0.0,0.0,0.0,16.3,0,0,94916,10875,27072,16,2870.34,3.1
02230,959,968,-0.9,968,4.9,13.9,10.5,48.2,91.0,0.2,4.0,0.8,0.2,3.8,3.6,87.8,79.8,14.9,18.5,95.0,28.8,59,4.6,641,61.4,22.6,310300,430,2.07,36108,73000,8.2,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,452.33,2.1
02240,7144,7029,1.6,7029,7.3,25.7,10.4,44.5,80.8,1.4,11.4,1.2,0.5,4.8,4.1,77.8,76.1,7.5,17.0,91.8,20.8,1051,15.3,3987,65.2,16.7,158900,2523,2.59,29014,59917,10.4,196,949,-2.9,564,567,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47342,6906,22181,0,24768.81,0.3
02261,9717,9636,0.8,9636,6.7,24.4,9.0,46.8,73.8,0.8,13.5,4.0,0.7,7.2,4.1,70.8,80.1,4.9,9.3,91.6,24.5,945,14.5,6215,76.4,16.4,167700,3793,2.44,31029,62238,6.7,429,2843,-0.9,1304,1574,0.0,8.1,2.0,0.0,0.0,18.9,543389,81239,79692,8422,23148,6,34239.88,0.3
02270,7809,7459,4.7,7459,13.1,41.4,5.2,47.5,4.1,0.1,93.2,0.2,0.0,2.3,0.3,3.9,87.7,0.3,57.3,74.6,6.9,315,5.5,2196,67.0,3.5,85100,1714,4.35,11476,39583,30.0,73,695,31.9,481,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39514,5211,0,0,17081.43,0.4
02275,2403,2365,1.6,2369,5.0,21.6,16.7,48.1,72.5,0.2,16.1,1.6,0.0,9.5,1.7,71.2,85.8,3.3,6.8,90.4,19.3,302,10.7,1425,76.0,14.6,168500,1004,2.29,29643,50000,8.8,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2541.48,0.9
02282,668,662,0.9,662,6.4,22.3,11.4,45.2,40.1,0.7,35.0,6.0,2.4,15.7,2.5,38.2,82.2,8.6,19.6,93.8,25.8,50,5.8,443,51.4,15.1,155500,259,2.43,37556,74844,2.9,28,128,-23.8,129,158,0.0,0.0,0.0,0.0,0.0,25.3,0,9957,0,0,3757,0,7649.46,0.1
02290,5770,5588,3.3,5588,8.5,27.2,12.5,45.4,22.8,0.3,70.9,0.3,0.1,5.5,1.3,22.1,83.0,1.2,19.1,79.7,10.1,445,7.3,4035,70.1,2.6,102500,2041,2.71,19923,35335,23.0,115,432,18.0,324,426,0.0,56.6,0.0,0.0,0.0,33.8,0,0,41553,7151,5429,0,145504.79,0.0
04000,6553255,6392015,2.5,6392017,6.7,24.7,14.8,50.3,84.3,4.5,5.3,3.1,0.3,2.5,30.2,57.1,80.1,13.9,27.1,85.2,26.4,536449,24.7,2864335,66.6,20.6,197400,2344215,2.64,25784,50752,16.2,130305,2108561,2.1,408650,491529,2.0,1.9,3.3,0.0,10.7,28.1,57977827,57573459,86758801,13637,13268514,21726,113594.08,56.3
04001,73195,71518,2.3,71518,8.2,30.9,12.3,50.4,23.8,0.6,73.3,0.5,0.1,1.8,6.2,19.5,90.7,1.8,60.2,73.1,10.1,4450,28.0,32467,76.2,5.3,83200,18953,3.65,12626,31011,34.7,467,7219,-3.2,2837,3732,0.0,31.0,0.0,0.0,6.2,0.0,0,18138,276872,3997,47781,21,11197.52,6.4
04003,132088,131346,0.6,131346,6.5,22.4,18.1,48.7,88.0,4.8,1.7,2.1,0.4,3.1,33.1,57.5,80.4,12.1,27.5,85.0,21.9,19690,19.6,59468,69.2,12.6,155700,48917,2.53,23296,45906,16.2,2315,28909,-0.5,6502,8740,2.5,0.7,2.3,0.0,15.5,33.0,181316,102250,1313671,10284,171397,366,6165.69,21.3
04005,136011,134420,1.2,134421,6.3,22.5,9.7,50.6,66.7,1.5,27.4,1.7,0.2,2.7,13.7,55.3,80.4,5.9,24.3,86.8,31.5,8430,18.1,64021,61.3,18.9,246600,45266,2.78,22607,49615,19.8,3529,44547,2.6,8407,11407,0.0,7.6,2.1,0.0,5.6,31.1,1526810,475616,1691664,13273,717689,818,18618.89,7.2
04007,53144,53597,-0.8,53597,5.9,20.9,24.9,50.3,81.4,0.7,15.7,0.7,0.1,1.5,18.4,64.6,87.9,3.6,16.1,84.1,15.5,5864,19.3,33011,76.8,5.1,154200,19924,2.62,20098,37905,20.9,1017,11413,2.9,3581,5250,0.0,4.3,0.0,0.0,0.0,28.7,0,0,550763,10545,106693,51,4757.93,11.3
04009,37416,37220,0.5,37220,8.2,27.8,11.9,46.5,81.3,2.1,14.1,0.6,0.2,1.7,31.3,52.2,85.3,4.8,20.6,82.6,14.4,2912,19.6,13008,74.2,8.1,121100,11100,2.96,16116,43083,21.6,512,8633,6.5,1375,1603,0.0,0.0,0.0,0.0,0.0,0.0,0,67967,389416,11211,34671,82,4622.60,8.1
04011,8802,8437,4.3,8437,7.4,28.7,12.1,47.6,92.3,1.4,3.4,0.8,0.1,2.0,47.3,47.7,85.1,3.8,20.9,86.4,11.9,812,15.2,4485,47.9,7.1,73200,3292,2.56,20366,49390,17.2,75,2170,288.2,212,538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35595,4587,4888,2,1843.13,4.6
04012,20281,20489,-1.0,20489,4.5,17.7,34.9,49.0,78.2,1.0,17.2,0.8,0.1,2.8,24.7,61.0,84.5,11.9,18.7,75.4,9.3,3170,14.7,16006,74.6,3.4,95700,10374,1.96,21358,32220,19.4,342,3983,6.0,821,1241,0.0,2.7,0.0,0.0,0.0,32.0,0,65901,394370,19588,37986,6,4499.63,4.6
04013,3942169,3817117,3.3,3817117,7.0,25.7,13.0,50.5,85.0,5.6,2.7,3.9,0.3,2.6,30.0,57.9,79.5,15.6,26.5,85.8,29.1,280092,25.6,1650557,65.2,25.2,219300,1394016,2.69,27841,55099,14.9,83468,1449079,2.6,263701,311765,2.4,1.2,3.9,0.0,9.2,27.3,40182099,49760315,58688328,15153,8408940,14131,9200.14,414.9
04015,203334,200186,1.6,200186,5.1,19.8,24.9,49.7,92.4,1.2,2.8,1.2,0.2,2.1,15.4,78.7,79.8,6.3,10.6,83.9,12.2,27706,19.5,111845,71.2,9.5,158200,80389,2.45,21457,40573,16.8,3600,39743,0.1,10261,14568,1.1,2.6,1.6,0.0,4.6,25.9,1349965,423845,2837691,14489,274299,345,13311.08,15.0
04017,107094,107449,-0.3,107449,7.8,28.7,14.6,50.0,51.9,1.1,44.3,0.6,0.1,2.0,10.9,43.3,85.9,2.8,36.6,80.4,14.3,7835,22.2,57135,72.8,7.7,130400,34921,3.00,17004,38975,26.2,1742,16982,-1.5,5266,6709,0.0,11.8,0.0,0.0,0.0,24.7,0,209493,1237467,11148,191458,93,9950.42,10.8
04019,992394,980263,1.2,980263,6.1,22.4,16.6,50.8,86.0,4.0,4.2,2.9,0.2,2.7,35.4,54.3,79.2,13.2,28.3,87.0,29.5,94311,24.0,442484,64.0,22.7,190500,382366,2.48,25477,46341,17.4,20059,300956,-0.1,60533,75853,1.3,1.4,3.4,0.0,14.1,30.1,10365206,3056767,11928538,11969,2135243,2841,9187.04,106.7
04021,387365,375770,3.1,375770,6.9,25.4,15.9,47.5,83.3,4.8,6.8,1.9,0.5,2.7,29.0,58.2,78.8,10.6,23.2,84.5,18.1,33719,32.1,162504,76.5,6.1,144500,121281,2.68,21419,51212,14.3,3199,44197,6.4,15362,15591,3.1,1.9,0.0,0.0,12.7,27.0,2149874,450438,2033110,6718,341933,1836,5365.61,70.0
04023,47303,47420,-0.2,47420,7.6,29.4,14.6,52.1,96.6,0.7,1.2,0.7,0.1,0.7,82.7,15.9,90.8,32.7,79.7,71.2,18.0,2199,18.9,18105,68.9,17.3,152700,13114,3.55,17577,38092,26.2,1128,10588,1.0,4059,4599,0.6,0.0,1.6,0.0,47.1,25.0,0,0,681267,15958,67226,34,1236.92,38.3
04025,212637,211033,0.8,211033,4.5,18.1,26.3,51.1,94.0,0.8,2.0,1.0,0.1,2.1,13.9,81.5,81.9,7.0,10.8,89.8,24.2,28589,21.9,111093,71.8,10.7,216900,90309,2.30,26028,44084,14.9,5495,50662,-0.3,17436,23563,0.0,0.8,1.0,0.0,6.9,25.4,763989,831416,2695406,12714,456458,452,8123.50,26.0
04027,200022,195750,2.2,195751,7.5,27.2,16.4,49.3,91.6,2.5,2.1,1.5,0.2,2.0,60.5,34.3,81.5,24.5,50.7,71.9,13.9,16670,19.1,88146,70.4,11.9,138600,69993,2.67,18778,41441,20.8,2897,39826,-2.0,8297,10158,0.0,2.4,2.1,0.0,33.9,29.8,891604,0,2004643,10596,271852,648,5513.99,35.5
05000,2949131,2915919,1.1,2915918,6.6,24.1,15.0,50.9,80.0,15.6,0.9,1.4,0.3,1.8,6.8,73.9,82.4,4.4,6.9,82.7,19.6,245969,21.2,1324369,67.5,15.2,105100,1121386,2.51,21833,40149,18.4,64471,980644,1.6,193329,238994,5.5,1.1,1.4,0.1,2.3,24.5,60735582,29659789,32974282,11602,3559795,8231,52035.48,56.0
05001,18892,19018,-0.7,19019,6.2,23.1,16.7,51.4,72.9,25.0,0.3,0.5,0.0,1.3,3.0,70.4,80.3,2.5,3.5,80.8,13.0,1507,15.6,9388,66.6,10.2,79000,8089,2.32,22220,38986,18.2,542,8452,3.0,1247,1791,0.0,0.0,0.0,0.0,0.0,29.4,1702196,134593,286337,14825,15452,22,988.77,19.2
05003,21524,21853,-1.5,21853,6.5,23.9,17.2,51.6,71.9,26.0,0.7,0.3,0.1,1.2,5.2,67.8,86.5,1.9,4.5,81.6,12.5,1545,18.8,10022,74.0,8.0,61800,8828,2.46,19264,35657,17.9,440,7332,7.8,1085,1486,0.0,0.0,0.0,0.0,0.0,19.4,0,107302,170779,7673,15276,1,925.35,23.6
05005,41048,41513,-1.1,41513,4.5,17.8,29.1,51.9,97.1,0.2,0.7,0.5,0.0,1.4,1.9,95.5,83.1,1.9,2.5,85.3,14.9,6045,17.0,22733,77.4,9.3,121900,18581,2.20,21968,35589,16.0,1072,12561,2.3,3126,4635,0.0,0.0,0.6,0.0,0.0,22.8,550061,0,486791,11633,60260,42,554.28,74.9
05007,232268,221344,4.9,221339,7.6,27.5,12.6,50.5,90.4,1.8,1.8,3.2,0.4,2.2,15.9,75.7,82.0,10.2,15.3,85.0,27.6,16791,20.6,95116,69.5,15.3,155700,80140,2.67,25934,52159,11.8,5289,101258,11.2,15563,18799,0.9,1.3,2.3,0.0,5.2,23.7,0,0,2390591,11332,295747,1272,847.36,261.2
05009,37327,36903,1.1,36903,5.9,22.8,18.8,50.8,96.6,0.4,0.8,0.4,0.1,1.7,2.2,94.6,84.6,1.1,2.4,84.7,14.2,3349,20.4,16902,72.8,11.5,108400,14596,2.49,21803,37703,15.8,852,12387,2.1,2902,3748,0.0,0.0,0.0,0.0,0.0,29.3,0,0,466894,12738,41893,17,590.23,62.5
05011,11397,11508,-1.0,11508,6.9,23.7,17.8,51.1,68.8,27.4,2.1,0.4,0.0,1.3,13.9,57.3,86.0,6.3,11.7,73.8,11.4,758,16.9,5833,70.4,8.4,63900,4906,2.28,19283,32337,25.4,262,2556,-7.3,503,640,0.0,0.0,0.0,0.0,4.2,0.0,176955,42794,71522,5978,6240,3,649.23,17.7
05013,5307,5368,-1.1,5368,4.5,18.5,18.9,49.1,75.7,22.2,0.4,0.2,0.0,1.4,3.1,73.0,90.8,0.0,0.5,79.6,6.7,451,26.5,2865,82.1,3.0,51300,2037,2.62,15998,30625,9.8,76,544,3.0,226,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17859,3263,802,0,628.58,8.5
05015,27610,27446,0.6,27446,5.7,22.3,19.9,50.7,95.3,0.7,1.2,0.7,0.3,1.8,14.1,82.3,81.5,7.7,12.2,80.4,17.1,2717,19.1,13691,71.8,10.8,118200,11418,2.35,20320,36031,17.0,678,7667,-0.5,2508,3078,0.0,0.0,0.0,0.0,0.0,19.1,0,24110,265358,9728,53966,14,630.09,43.6
05017,11433,11800,-3.1,11800,7.3,23.2,18.6,50.6,43.3,55.0,0.3,0.5,0.0,0.8,5.0,39.4,87.4,2.3,4.1,70.7,13.2,881,23.1,5331,68.8,10.3,54700,4674,2.37,15593,23954,32.5,227,2367,1.8,549,916,12.2,0.0,0.0,0.0,0.0,25.1,0,120552,67030,5446,6074,2,644.30,18.3
05019,22936,22995,-0.3,22995,5.2,19.4,15.3,52.4,73.6,23.8,0.6,0.6,0.0,1.4,4.3,70.0,82.4,2.1,4.8,84.1,22.3,1738,19.8,10338,66.9,16.0,78700,8072,2.51,18090,32998,23.0,497,6964,-4.4,1312,1689,0.0,0.0,0.0,0.0,0.0,26.8,433867,0,247757,10461,32727,44,866.07,26.6
05021,15684,16083,-2.5,16083,5.1,21.6,20.7,50.9,97.8,0.5,0.4,0.2,0.0,1.1,1.6,96.4,88.3,0.3,1.6,74.5,9.3,1344,21.5,7944,74.3,8.0,59100,6850,2.34,18494,31135,17.8,290,3025,-7.7,834,1109,0.0,0.0,0.0,0.0,0.0,25.2,111760,116882,132637,8255,6345,12,639.47,25.2
05023,25808,25970,-0.6,25970,5.0,19.6,24.3,50.6,97.2,0.4,0.8,0.2,0.0,1.4,2.3,95.3,83.6,1.7,2.5,81.5,16.3,3285,24.2,15976,78.1,5.7,116800,10678,2.37,21614,38510,16.6,602,6051,3.2,2219,3180,0.0,0.0,0.0,0.0,0.0,27.1,205550,54394,282382,11169,29180,14,553.69,46.9
05025,8627,8689,-0.7,8689,5.7,23.8,17.3,51.2,86.5,11.9,0.3,0.1,0.0,1.1,1.8,84.9,93.2,0.7,0.8,85.5,14.0,577,27.9,4069,77.6,3.1,74900,3292,2.63,19269,34292,17.8,77,505,9.5,407,297,0.0,0.0,0.0,0.0,0.0,0.0,0,1230,12265,1404,0,0,597.78,14.5
05027,24473,24552,-0.3,24552,6.1,22.3,16.2,52.1,61.3,36.4,0.4,0.8,0.0,1.0,2.4,59.5,82.6,2.6,3.6,84.4,20.5,1616,17.4,11549,71.1,10.2,79500,9799,2.37,20146,36163,24.8,592,7612,0.5,1258,1859,0.0,0.0,0.0,0.0,0.0,23.1,1164275,0,197935,8143,21775,10,766.05,32.1
05029,21287,21271,0.1,21273,6.1,23.4,17.7,50.9,85.4,11.4,0.9,0.4,0.0,1.9,3.8,82.0,84.6,2.0,3.2,82.3,14.0,1918,23.0,9760,73.6,7.2,82900,8137,2.56,20202,31890,21.9,411,5202,-1.3,1354,1876,0.0,0.0,0.0,0.0,0.0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5
05031,99735,96443,3.4,96443,7.1,24.9,12.5,51.2,83.0,13.8,0.5,1.1,0.1,1.6,4.6,78.9,76.6,3.2,4.7,84.1,23.7,6733,17.1,40985,60.2,20.6,111900,36815,2.49,22505,40221,20.3,2404,36274,0.7,6989,8387,0.0,0.0,1.2,0.0,1.3,0.0,1830332,605938,1440936,15768,146652,981,707.21,136.4
05033,61946,61948,0.0,61948,6.2,25.4,14.3,50.8,91.7,1.5,2.5,1.5,0.1,2.7,6.5,86.1,83.3,3.9,5.9,78.9,13.2,5556,20.8,26535,71.7,11.3,99400,23174,2.63,18732,40409,17.6,1080,21031,-2.8,3767,4489,0.0,1.7,1.1,0.0,1.8,21.5,847991,0,452539,7666,53249,113,593.09,104.4
05035,50021,50902,-1.7,50902,7.9,28.4,11.4,52.6,46.6,51.2,0.3,0.6,0.0,1.2,2.3,44.8,78.0,1.4,2.6,77.2,13.5,3608,20.5,21296,56.9,22.9,99200,18757,2.67,19007,35264,27.9,842,13361,0.5,3557,3399,22.6,0.9,3.4,0.0,0.0,25.2,701251,795836,750517,14399,65142,74,609.76,83.5
05037,17683,17870,-1.0,17870,6.7,24.9,16.4,51.7,75.0,23.0,0.3,0.5,0.0,1.1,1.6,73.6,86.2,0.5,1.2,77.8,12.0,1235,24.8,7779,68.0,10.7,73600,6823,2.60,18179,38432,16.7,363,4191,0.9,1520,1589,0.0,0.0,0.0,0.0,0.0,26.3,0,174748,185706,9970,12504,12,616.38,29.0
05039,7987,8116,-1.6,8116,6.0,23.3,19.2,51.5,55.7,42.3,0.5,0.1,0.0,1.4,2.6,53.5,91.9,0.2,2.2,80.0,12.7,467,19.5,4277,69.5,9.1,58400,3065,2.52,16704,30011,18.1,207,2463,-4.1,413,459,9.6,0.0,0.0,0.0,0.0,12.9,184521,10852,79676,9727,4648,0,667.39,12.2
05041,12545,13008,-3.6,13008,6.9,25.7,16.1,53.0,49.6,48.6,0.4,0.4,0.1,0.9,4.6,46.3,84.6,2.2,3.5,75.5,13.4,845,23.4,6174,58.8,17.3,58100,5313,2.45,19320,30786,23.8,323,3531,0.4,708,840,0.0,0.0,0.0,0.0,0.0,27.4,400820,230922,119201,8691,9790,18,768.15,16.9
05043,18743,18509,1.3,18509,6.3,23.1,15.1,51.1,69.6,28.3,0.4,0.7,0.0,1.1,2.7,67.2,84.9,1.9,3.7,81.9,19.8,1350,20.8,8352,66.5,11.1,73500,7378,2.38,18220,32038,25.0,413,4842,5.0,1030,1460,6.4,0.0,0.0,0.0,0.0,0.0,156135,87552,198993,10645,19657,11,828.36,22.3
05045,118704,113237,4.8,113237,6.7,24.1,10.5,51.0,85.3,10.8,0.7,1.2,0.1,1.9,4.0,81.8,78.3,3.6,4.9,87.6,25.9,7946,24.5,48325,65.9,17.1,130900,41540,2.55,23344,47649,15.4,2372,35818,5.2,7733,9464,4.5,0.0,0.7,0.0,3.6,24.4,1587628,266098,1227650,11730,137881,485,647.88,174.8
05047,18045,18125,-0.4,18125,6.3,24.2,17.3,50.6,95.4,0.8,1.3,0.9,0.1,1.4,2.6,93.0,87.5,0.7,2.5,83.7,12.4,1717,24.4,8024,75.4,4.5,85800,6763,2.62,18810,34819,20.1,268,3180,-2.6,1052,1139,0.0,0.0,0.0,0.0,0.0,19.6,327694,3128,140227,7748,10416,2,608.86,29.8
05049,12318,12245,0.6,12245,5.2,20.5,23.9,51.0,96.9,0.4,0.7,0.3,0.0,1.7,1.1,96.0,88.1,1.2,1.3,81.0,11.5,1374,28.4,6845,78.4,3.8,87300,4819,2.51,18149,33281,19.6,175,1441,0.5,793,1047,0.0,0.0,0.0,0.0,0.0,21.9,0,8179,42434,3598,5299,0,618.19,19.8
05051,96903,96024,0.9,96024,5.6,21.0,21.3,51.6,88.0,8.4,0.7,0.8,0.1,2.1,5.1,83.3,83.5,4.2,6.5,85.1,20.6,10719,22.6,50994,70.1,17.0,128400,40002,2.35,22955,38210,18.5,2663,31328,2.5,7777,10369,2.0,0.9,0.0,0.0,2.3,22.8,661675,0,1443438,14958,203277,44,677.78,141.7
05053,17986,17853,0.7,17853,5.9,23.6,15.2,50.3,95.4,2.6,0.5,0.3,0.0,1.2,2.4,93.4,86.8,1.8,2.7,84.0,15.1,1837,28.8,7808,80.9,4.3,102500,6629,2.65,22590,50927,8.7,266,2904,-2.9,1206,1696,0.0,0.0,0.0,0.0,0.0,25.4,489875,48526,107622,6148,10188,14,631.81,28.3
05055,43163,42090,2.5,42090,6.7,25.3,14.5,50.9,97.1,0.7,0.5,0.3,0.0,1.3,2.5,94.8,83.3,0.9,2.2,82.2,12.1,3762,20.4,17997,66.3,14.2,92800,16378,2.51,19262,39090,15.8,785,14012,6.0,2708,3205,0.0,0.0,0.0,0.0,0.0,25.4,1434062,0,373077,9257,37645,166,577.70,72.9
